episode,step,task,action_x,action_y,action_z,action_gripper,ee_x,ee_y,ee_z,ee_vx,ee_vy,ee_vz,cube_x,cube_y,cube_z,active_target_name,active_target_index,target_x,target_y,target_z,dist_ee_cube,dist_cube_target,reward,success,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,joint_vel_7,cube_roll,cube_pitch,cube_yaw,cube_vx,cube_vy,cube_vz,goal_0_x,goal_0_y,goal_0_z,dist_goal_0,goal_1_x,goal_1_y,goal_1_z,dist_goal_1,goal_2_x,goal_2_y,goal_2_z,dist_goal_2,goal_3_x,goal_3_y,goal_3_z,dist_goal_3,target_changed,timestep
1,74,PUSH,-0.29,-0.076,0.017,0.0,0.128,0.059,0.006,-0.047,-0.023,-0.003,0.096,0.062,0.02,target_2,2,-0.1,0.0,0.02,0.0345,0.2059,-0.2059,False,0.08,1.01,0.0,-1.34,-0.0,2.35,0.87,-0.03,-0.15,-0.0,-0.3,0.0,0.14,-0.02,-0.0,0.0,-0.005,-0.024,-0.005,0.0,0.15000000596046448,0.0,0.019999999552965164,0.08221922307909628,0.15000000596046448,0.10000000149011612,0.019999999552965164,0.06603030180893485,-0.10000000149011612,0.0,0.019999999552965164,0.20557237310525342,-0.10000000149011612,0.10000000149011612,0.019999999552965164,0.19964969495938217,False,73
1,75,PUSH,-0.29,-0.075,0.017,0.0,0.122,0.056,0.006,-0.052,-0.024,-0.006,0.091,0.059,0.02,target_2,2,-0.1,0.0,0.02,0.0347,0.1994,-0.1994,False,0.07,0.99,0.0,-1.38,-0.0,2.37,0.87,-0.03,-0.15,-0.0,-0.31,0.0,0.14,-0.03,0.0,0.001,-0.006,-0.027,-0.013,0.001,0.15000000596046448,0.0,0.019999999552965164,0.08343860439469757,0.15000000596046448,0.10000000149011612,0.019999999552965164,0.07184706553175549,-0.10000000149011612,0.0,0.019999999552965164,0.19990497885051378,-0.10000000149011612,0.10000000149011612,0.019999999552965164,0.19535096798176835,False,74
1,76,PUSH,-0.29,-0.073,0.018,0.0,0.116,0.053,0.006,-0.055,-0.023,-0.007,0.084,0.056,0.02,target_2,2,-0.1,0.0,0.02,0.0347,0.1928,-0.1928,False,0.07,0.97,0.0,-1.42,-0.0,2.39,0.86,-0.03,-0.15,-0.0,-0.31,0.0,0.14,-0.03,0.0,0.0,-0.005,-0.034,-0.015,0.0,0.15000000596046448,0.0,0.019999999552965164,0.0865563445784383,0.15000000596046448,0.10000000149011612,0.019999999552965164,0.07932213384618171,-0.10000000149011612,0.0,0.019999999552965164,0.1923330459082961,-0.10000000149011612,0.10000000149011612,0.019999999552965164,0.18918773924198407,False,75
1,77,PUSH,-0.291,-0.072,0.018,0.0,0.11,0.051,0.006,-0.058,-0.022,-0.007,0.078,0.053,0.02,target_2,2,-0.1,0.0,0.02,0.0349,0.1857,-0.1857,False,0.07,0.95,0.0,-1.45,-0.0,2.41,0.86,-0.02,-0.15,-0.0,-0.32,0.0,0.15,-0.03,0.0,-0.0,-0.005,-0.048,-0.02,0.0,0.15000000596046448,0.0,0.019999999552965164,0.08940358414687255,0.15000000596046448,0.10000000149011612,0.019999999552965164,0.0859825621761636,-0.10000000149011612,0.0,0.019999999552965164,0.1857229133157278,-0.10000000149011612,0.10000000149011612,0.019999999552965164,0.18410051784433487,False,76
1,78,PUSH,-0.291,-0.07,0.019,0.0,0.103,0.048,0.006,-0.061,-0.022,-0.007,0.071,0.051,0.02,target_2,2,-0.1,0.0,0.02,0.0349,0.1786,-0.1786,False,0.07,0.93,0.0,-1.49,-0.0,2.43,0.86,-0.02,-0.15,-0.0,-0.32,0.0,0.15,-0.03,0.0,0.0,-0.004,-0.052,-0.019,0.0,0.15000000596046448,0.0,0.019999999552965164,0.09403191448520776,0.15000000596046448,0.10000000149011612,0.019999999552965164,0.0929623638242101,-0.10000000149011612,0.0,0.019999999552965164,0.17844326972351665,-0.10000000149011612,0.10000000149011612,0.019999999552965164,0.17788198519144963,False,77
1,79,PUSH,-0.291,-0.069,0.019,0.0,0.096,0.045,0.006,-0.064,-0.022,-0.007,0.064,0.048,0.02,target_2,2,-0.1,0.0,0.02,0.0352,0.1709,-0.1709,False,0.06,0.91,0.0,-1.53,-0.0,2.45,0.85,-0.02,-0.16,-0.0,-0.33,0.0,0.15,-0.03,0.0,0.0,-0.005,-0.068,-0.025,0.0,0.15000000596046448,0.0,0.019999999552965164,0.09848858322262498,0.15000000596046448,0.10000000149011612,0.019999999552965164,0.1004987620827839,-0.10000000149011612,0.0,0.019999999552965164,0.17088007633647082,-0.10000000149011612,0.10000000149011612,0.019999999552965164,0.17204650721165532,False,78
1,80,PUSH,-0.292,-0.067,0.02,0.0,0.089,0.043,0.006,-0.061,-0.021,-0.006,0.057,0.045,0.02,target_2,2,-0.1,0.0,0.02,0.035,0.1633,-0.1633,False,0.06,0.89,0.0,-1.57,-0.0,2.47,0.85,-0.02,-0.15,-0.0,-0.32,0.0,0.17,-0.03,-0.0,0.0,-0.01,-0.073,-0.024,0.0,0.15000000596046448,0.0,0.019999999552965164,0.10331505751170265,0.15000000596046448,0.10000000149011612,0.019999999552965164,0.10804629226659841,-0.10000000149011612,0.0,0.019999999552965164,0.16332176973048163,-0.10000000149011612,0.10000000149011612,0.019999999552965164,0.16635504390251965,False,79
1,81,PUSH,-0.292,-0.066,0.021,0.0,0.082,0.04,0.006,-0.067,-0.021,-0.004,0.049,0.042,0.02,target_2,2,-0.1,0.0,0.02,0.0354,0.1548,-0.1548,False,0.06,0.87,0.0,-1.61,-0.0,2.49,0.85,-0.02,-0.16,-0.0,-0.33,0.0,0.16,-0.03,0.0,0.0,-0.004,-0.09,-0.034,0.0,0.15000000596046448,0.0,0.019999999552965164,0.10938464793568546,0.15000000596046448,0.10000000149011612,0.019999999552965164,0.11646888587458597,-0.10000000149011612,0.0,0.019999999552965164,0.15480633205413338,-0.10000000149011612,0.10000000149011612,0.019999999552965164,0.15989058951954638,False,80
1,82,PUSH,-0.292,-0.065,0.022,0.0,0.074,0.038,0.007,-0.07,-0.021,-0.003,0.041,0.04,0.02,target_2,2,-0.1,0.0,0.02,0.0352,0.1467,-0.1467,False,0.05,0.85,0.0,-1.65,-0.0,2.51,0.84,-0.02,-0.16,-0.0,-0.33,0.0,0.16,-0.02,0.0,-0.0,-0.008,-0.092,-0.028,0.0,0.15000000596046448,0.0,0.019999999552965164,0.11610771421133606,0.15000000596046448,0.10000000149011612,0.019999999552965164,0.12442267268546849,-0.10000000149011612,0.0,0.019999999552965164,0.14656398063717002,-0.10000000149011612,0.10000000149011612,0.019999999552965164,0.15323511542406554,False,81
1,83,PUSH,-0.292,-0.064,0.023,0.0,0.066,0.035,0.007,-0.072,-0.02,-0.002,0.033,0.037,0.02,target_2,2,-0.1,0.0,0.02,0.0355,0.1377,-0.1377,False,0.05,0.83,0.0,-1.69,-0.0,2.52,0.84,-0.02,-0.17,-0.0,-0.34,0.0,0.15,-0.02,-0.0,0.001,-0.009,-0.111,-0.036,0.001,0.15000000596046448,0.0,0.019999999552965164,0.12271104838093726,0.15000000596046448,0.10000000149011612,0.019999999552965164,0.13288341349658112,-0.10000000149011612,0.0,0.019999999552965164,0.1380507167542816,-0.10000000149011612,0.10000000149011612,0.019999999552965164,0.14716657427597316,False,82
1,84,PUSH,-0.293,-0.062,0.024,0.0,0.057,0.033,0.007,-0.074,-0.02,-0.0,0.024,0.034,0.02,target_2,2,-0.1,0.0,0.02,0.0353,0.1291,-0.1291,False,0.05,0.81,0.0,-1.73,-0.0,2.54,0.84,-0.02,-0.17,-0.0,-0.34,0.0,0.15,-0.02,-0.0,0.0,-0.009,-0.11,-0.032,0.0,0.15000000596046448,0.0,0.019999999552965164,0.13050671056323918,0.15000000596046448,0.10000000149011612,0.019999999552965164,0.1422392410649481,-0.10000000149011612,0.0,0.019999999552965164,0.12857682672063733,-0.10000000149011612,0.10000000149011612,0.019999999552965164,0.14047063951674787,False,83
1,85,PUSH,-0.293,-0.061,0.024,0.0,0.049,0.03,0.007,-0.076,-0.02,0.0,0.016,0.032,0.02,target_2,2,-0.1,0.0,0.02,0.0354,0.1199,-0.1199,False,0.04,0.79,0.0,-1.77,-0.0,2.56,0.83,-0.02,-0.17,-0.0,-0.34,0.0,0.15,-0.02,-0.0,0.001,-0.009,-0.122,-0.032,0.001,0.15000000596046448,0.0,0.019999999552965164,0.13776792659180334,0.15000000596046448,0.10000000149011612,0.019999999552965164,0.15026643603965692,-0.10000000149011612,0.0,0.019999999552965164,0.12033287308839152,-0.10000000149011612,0.10000000149011612,0.019999999552965164,0.13446189255087382,False,84
1,86,PUSH,-0.293,-0.06,0.025,0.0,0.04,0.028,0.007,-0.078,-0.019,0.002,0.007,0.029,0.02,target_2,2,-0.1,0.0,0.02,0.0353,0.1107,-0.1107,False,0.04,0.77,0.0,-1.81,-0.0,2.58,0.83,-0.02,-0.17,-0.0,-0.34,0.0,0.15,-0.02,-0.0,-0.0,-0.01,-0.124,-0.036,0.0,0.15000000596046448,0.0,0.019999999552965164,0.14591093757732104,0.15000000596046448,0.10000000149011612,0.019999999552965164,0.15965588594314137,-0.10000000149011612,0.0,0.019999999552965164,0.11086027385355339,-0.10000000149011612,0.10000000149011612,0.019999999552965164,0.1284133970054579,False,85
1,87,PUSH,-0.293,-0.059,0.026,0.0,0.031,0.026,0.008,-0.08,-0.019,0.003,-0.003,0.027,0.02,target_2,2,-0.1,0.0,0.02,0.0354,0.101,-0.101,False,0.04,0.75,0.0,-1.85,-0.0,2.6,0.83,-0.02,-0.17,-0.0,-0.34,0.0,0.15,-0.02,-0.0,0.001,-0.01,-0.137,-0.035,0.001,0.15000000596046448,0.0,0.019999999552965164,0.15536409438445606,0.15000000596046448,0.10000000149011612,0.019999999552965164,0.16952286583661547,-0.10000000149011612,0.0,0.019999999552965164,0.10068763722067635,-0.10000000149011612,0.10000000149011612,0.019999999552965164,0.12140016683118474,False,86
1,88,PUSH,-0.293,-0.057,0.027,0.0,0.021,0.023,0.008,-0.082,-0.019,0.003,-0.012,0.024,0.02,target_2,2,-0.1,0.0,0.02,0.0353,0.0913,-0.0913,False,0.04,0.73,0.0,-1.89,-0.0,2.62,0.82,-0.02,-0.17,-0.0,-0.34,0.0,0.15,-0.02,0.0,0.001,-0.006,-0.141,-0.036,0.001,0.15000000596046448,0.0,0.019999999552965164,0.16376813466358628,0.15000000596046448,0.10000000149011612,0.019999999552965164,0.17894133719654656,-0.10000000149011612,0.0,0.019999999552965164,0.09121403544554116,-0.10000000149011612,0.10000000149011612,0.019999999552965164,0.11627553693171275,False,87
1,89,PUSH,-0.293,-0.056,0.029,0.0,0.012,0.021,0.009,-0.084,-0.019,0.004,-0.021,0.022,0.02,target_2,2,-0.1,0.0,0.02,0.0351,0.0816,-0.0816,False,0.03,0.71,0.0,-1.93,-0.0,2.64,0.82,-0.02,-0.17,-0.0,-0.34,0.0,0.15,-0.02,0.0,0.0,-0.006,-0.145,-0.034,0.0,0.15000000596046448,0.0,0.019999999552965164,0.1724094024074061,0.15000000596046448,0.10000000149011612,0.019999999552965164,0.18794946733347503,-0.10000000149011612,0.0,0.019999999552965164,0.08200609876977656,-0.10000000149011612,0.10000000149011612,0.019999999552965164,0.11101801866317228,False,88
1,90,PUSH,-0.293,-0.055,0.03,0.0,0.002,0.019,0.009,-0.085,-0.018,0.004,-0.031,0.02,0.02,target_2,2,-0.1,0.0,0.02,0.035,0.0716,-0.0716,False,0.03,0.69,0.0,-1.97,-0.0,2.66,0.82,-0.02,-0.18,-0.0,-0.34,0.0,0.15,-0.03,0.0,0.001,-0.007,-0.152,-0.035,0.0,0.15000000596046448,0.0,0.019999999552965164,0.18210162590621803,0.15000000596046448,0.10000000149011612,0.019999999552965164,0.19789139040419812,-0.10000000149011612,0.0,0.019999999552965164,0.07184010165385366,-0.10000000149011612,0.10000000149011612,0.019999999552965164,0.10564563618084093,False,89
1,91,PUSH,-0.294,-0.054,0.031,0.0,-0.008,0.016,0.01,-0.087,-0.018,0.005,-0.041,0.018,0.02,target_2,2,-0.1,0.0,0.02,0.0348,0.0616,-0.0616,False,0.03,0.67,0.0,-2.01,-0.0,2.68,0.81,-0.03,-0.18,-0.0,-0.34,0.0,0.15,-0.03,0.0,-0.0,-0.007,-0.154,-0.034,0.0,0.15000000596046448,0.0,0.019999999552965164,0.1918462985749203,0.15000000596046448,0.10000000149011612,0.019999999552965164,0.20785813075575493,-0.10000000149011612,0.0,0.019999999552965164,0.06168468347842683,-0.10000000149011612,0.10000000149011612,0.019999999552965164,0.1010198021192516,False,90
1,92,PUSH,-0.294,-0.052,0.032,0.0,-0.018,0.014,0.011,-0.089,-0.017,0.005,-0.051,0.015,0.02,target_2,2,-0.1,0.0,0.02,0.0346,0.0513,-0.0513,False,0.02,0.65,0.0,-2.05,-0.0,2.7,0.81,-0.03,-0.18,-0.0,-0.34,0.0,0.15,-0.03,0.0,-0.0,-0.007,-0.161,-0.034,0.0,0.15000000596046448,0.0,0.019999999552965164,0.20155893033082595,0.15000000596046448,0.10000000149011612,0.019999999552965164,0.218233825630736,-0.10000000149011612,0.0,0.019999999552965164,0.0512445133261248,-0.10000000149011612,0.10000000149011612,0.019999999552965164,0.09811218272646433,False,91
1,93,PUSH,-0.294,-0.051,0.033,0.0,-0.028,0.012,0.011,-0.09,-0.017,0.006,-0.061,0.013,0.02,target_2,2,-0.1,0.0,0.02,0.0342,0.0413,-0.0413,False,0.02,0.63,0.0,-2.09,-0.0,2.72,0.81,-0.03,-0.18,-0.0,-0.34,0.0,0.15,-0.03,0.0,0.001,-0.006,-0.157,-0.033,0.001,0.15000000596046448,0.0,0.019999999552965164,0.21140010055654196,0.15000000596046448,0.10000000149011612,0.019999999552965164,0.22823234383977276,-0.10000000149011612,0.0,0.019999999552965164,0.04110961099583721,-0.10000000149011612,0.10000000149011612,0.019999999552965164,0.09534149346170988,False,92
1,94,PUSH,-0.294,-0.049,0.035,0.0,-0.038,0.01,0.012,-0.092,-0.016,0.006,-0.071,0.011,0.02,target_3,3,-0.1,0.1,0.02,0.0341,0.0935,-0.0935,False,0.02,0.61,0.0,-2.13,-0.0,2.74,0.8,-0.03,-0.18,-0.0,-0.34,0.0,0.14,-0.03,0.0,0.001,-0.006,-0.166,-0.033,0.001,0.15000000596046448,0.0,0.019999999552965164,0.22127359226650917,0.15000000596046448,0.10000000149011612,0.019999999552965164,0.23824777627454577,-0.10000000149011612,0.0,0.019999999552965164,0.031016126231796545,-0.10000000149011612,0.10000000149011612,0.019999999552965164,0.0936055572691462,True,93
1,95,PUSH,0.0,0.0,1.0,0.0,-0.049,0.01,0.03,0.298,0.005,0.872,-0.094,0.011,0.024,target_3,3,-0.1,0.1,0.02,0.0458,0.0896,-0.0896,False,0.02,0.55,0.0,-2.15,-0.0,2.66,0.8,-0.0,-1.79,0.0,-0.22,0.0,-0.6,-0.0,0.002,-0.24,-0.011,-0.515,-0.01,0.128,0.15000000596046448,0.0,0.019999999552965164,0.24428058234801017,0.15000000596046448,0.10000000149011612,0.019999999552965164,0.25975566053028304,-0.10000000149011612,0.0,0.019999999552965164,0.013152947253664274,-0.10000000149011612,0.10000000149011612,0.019999999552965164,0.0892916585504959,False,94
1,96,PUSH,0.118,0.002,0.993,0.0,-0.042,0.01,0.069,0.199,0.003,0.653,-0.11,0.011,0.028,target_3,3,-0.1,0.1,0.02,0.0791,0.0903,-0.0903,False,0.02,0.46,0.0,-2.18,-0.0,2.63,0.8,-0.0,-1.32,0.0,-0.19,0.0,-0.25,-0.0,0.0,-0.715,-0.01,-0.348,0.003,0.029,0.15000000596046448,0.0,0.019999999552965164,0.26035553212212353,0.15000000596046448,0.10000000149011612,0.019999999552965164,0.2749272692401297,-0.10000000149011612,0.0,0.019999999552965164,0.016881942345306045,-0.10000000149011612,0.10000000149011612,0.019999999552965164,0.0899166293996328,False,95
1,97,PUSH,0.082,0.001,0.997,0.0,-0.041,0.01,0.104,0.225,0.004,0.816,-0.124,0.011,0.026,target_3,3,-0.1,0.1,0.02,0.1141,0.0925,-0.0925,False,0.02,0.39,0.0,-2.18,-0.0,2.55,0.8,-0.0,-1.55,0.0,-0.0,0.0,-0.6,-0.0,-0.0,-1.225,-0.01,-0.361,0.004,-0.163,0.15000000596046448,0.0,0.019999999552965164,0.2742863526894821,0.15000000596046448,0.10000000149011612,0.019999999552965164,0.28815447859948257,-0.10000000149011612,0.0,0.019999999552965164,0.027073971519502762,-0.10000000149011612,0.10000000149011612,0.019999999552965164,0.09237423991069978,False,96
1,98,PUSH,0.172,0.002,0.985,0.0,-0.035,0.01,0.143,0.152,0.003,0.642,-0.133,0.011,0.021,target_3,3,-0.1,0.1,0.02,0.1571,0.0952,-0.0952,False,0.02,0.32,0.0,-2.16,-0.0,2.47,0.8,-0.0,-1.13,0.0,0.15,0.0,-0.61,-0.0,-3.142,-1.502,3.132,-0.032,0.0,0.053,0.15000000596046448,0.0,0.019999999552965164,0.2832154716369093,0.15000000596046448,0.10000000149011612,0.019999999552965164,0.2966664855351168,-0.10000000149011612,0.0,0.019999999552965164,0.0347994238823922,-0.10000000149011612,0.10000000149011612,0.019999999552965164,0.09492628807546981,False,97
1,99,PUSH,-0.916,-0.362,-0.174,0.0,-0.057,-0.004,0.149,-0.694,-0.185,-0.522,-0.132,0.011,0.02,target_3,3,-0.1,0.1,0.02,0.1498,0.0946,-0.0946,False,-0.0,0.24,-0.01,-2.27,0.0,2.54,0.77,-0.28,-0.22,-0.06,-1.79,0.02,0.53,-0.24,-0.002,-1.565,-0.008,0.102,-0.001,-0.097,0.15000000596046448,0.0,0.019999999552965164,0.2822144634169234,0.15000000596046448,0.10000000149011612,0.019999999552965164,0.2957110137058521,-0.10000000149011612,0.0,0.019999999552965164,0.03383784722219443,-0.10000000149011612,0.10000000149011612,0.019999999552965164,0.09457801102726386,False,98
1,100,PUSH,-0.905,-0.314,-0.286,0.0,-0.094,-0.018,0.134,-0.206,-0.119,0.0,-0.132,0.011,0.02,target_3,3,-0.1,0.1,0.02,0.1233,0.0947,-0.0947,False,-0.02,0.2,-0.02,-2.38,0.01,2.57,0.75,-0.18,-0.46,-0.07,-0.71,0.02,0.27,-0.21,0.0,-1.571,-0.01,-0.001,0.0,0.001,0.15000000596046448,0.0,0.019999999552965164,0.2822144634169234,0.15000000596046448,0.10000000149011612,0.019999999552965164,0.2957110137058521,-0.10000000149011612,0.0,0.019999999552965164,0.03383784722219443,-0.10000000149011612,0.10000000149011612,0.019999999552965164,0.09457801102726386,False,99
1,101,PUSH,-0.923,-0.308,-0.229,0.0,-0.125,-0.031,0.125,-0.472,-0.115,-0.181,-0.132,0.011,0.02,target_3,3,-0.1,0.1,0.02,0.1137,0.0947,-0.0947,False,-0.04,0.15,-0.03,-2.49,0.01,2.64,0.71,-0.22,-0.49,-0.09,-1.33,0.02,0.52,-0.25,0.0,-1.571,-0.01,-0.0,0.0,0.0,0.15000000596046448,0.0,0.019999999552965164,0.2822144634169234,0.15000000596046448,0.10000000149011612,0.019999999552965164,0.2957110137058521,-0.10000000149011612,0.0,0.019999999552965164,0.03383784722219443,-0.10000000149011612,0.10000000149011612,0.019999999552965164,0.09457801102726386,False,100
1,102,PUSH,-0.955,-0.205,-0.216,0.0,-0.161,-0.04,0.116,-0.376,-0.064,-0.092,-0.132,0.011,0.02,target_3,3,-0.1,0.1,0.02,0.1121,0.0947,-0.0947,False,-0.05,0.1,-0.04,-2.6,0.01,2.7,0.69,-0.15,-0.52,-0.08,-1.1,0.0,0.45,-0.19,0.0,-1.571,-0.01,-0.0,0.0,0.0,0.15000000596046448,0.0,0.019999999552965164,0.2822144634169234,0.15000000596046448,0.10000000149011612,0.019999999552965164,0.2957110137058521,-0.10000000149011612,0.0,0.019999999552965164,0.03383784722219443,-0.10000000149011612,0.10000000149011612,0.019999999552965164,0.09457801102726386,False,101
1,103,PUSH,0.894,0.298,0.334,0.0,-0.146,-0.028,0.113,1.038,0.118,0.406,-0.132,0.011,0.02,target_3,3,-0.1,0.1,0.02,0.102,0.0947,-0.0947,False,-0.03,0.15,-0.02,-2.52,0.01,2.63,0.72,0.27,0.87,0.12,2.59,-0.0,-0.58,0.26,0.0,-1.571,-0.01,-0.0,-0.0,0.0,0.15000000596046448,0.0,0.019999999552965164,0.2822144634169234,0.15000000596046448,0.10000000149011612,0.019999999552965164,0.2957110137058521,-0.10000000149011612,0.0,0.019999999552965164,0.03383784722219443,-0.10000000149011612,0.10000000149011612,0.019999999552965164,0.09457801102726386,False,102
1,104,PUSH,-0.009,-0.027,-0.299,0.0,-0.135,-0.029,0.109,-0.52,0.018,-0.415,-0.132,0.011,0.02,target_3,3,-0.1,0.1,0.02,0.0973,0.0947,-0.0947,False,-0.04,0.17,-0.02,-2.53,0.01,2.71,0.72,-0.03,0.18,0.0,-1.18,0.02,0.66,-0.05,0.0,-1.571,-0.01,-0.0,0.0,0.0,0.15000000596046448,0.0,0.019999999552965164,0.2822144634169234,0.15000000596046448,0.10000000149011612,0.019999999552965164,0.2957110137058521,-0.10000000149011612,0.0,0.019999999552965164,0.03383784722219443,-0.10000000149011612,0.10000000149011612,0.019999999552965164,0.09457801102726386,False,103
1,105,PUSH,-0.046,-0.023,-0.296,0.0,-0.138,-0.03,0.097,-0.003,-0.008,-0.09,-0.132,0.011,0.02,target_3,3,-0.1,0.1,0.02,0.0871,0.0947,-0.0947,False,-0.04,0.2,-0.02,-2.52,0.01,2.73,0.71,-0.02,0.26,0.0,0.06,0.02,0.12,-0.03,0.0,-1.571,-0.01,-0.0,0.0,0.0,0.15000000596046448,0.0,0.019999999552965164,0.2822144634169234,0.15000000596046448,0.10000000149011612,0.019999999552965164,0.2957110137058521,-0.10000000149011612,0.0,0.019999999552965164,0.03383784722219443,-0.10000000149011612,0.10000000149011612,0.019999999552965164,0.09457801102726386,False,104
1,106,PUSH,-0.042,-0.023,-0.296,0.0,-0.14,-0.031,0.085,-0.031,-0.006,-0.115,-0.132,0.011,0.02,target_3,3,-0.1,0.1,0.02,0.0779,0.0947,-0.0947,False,-0.04,0.23,-0.02,-2.53,0.01,2.76,0.71,-0.02,0.28,0.0,-0.02,0.02,0.24,-0.03,0.0,-1.571,-0.01,0.0,-0.0,0.0,0.15000000596046448,0.0,0.019999999552965164,0.2822144634169234,0.15000000596046448,0.10000000149011612,0.019999999552965164,0.2957110137058521,-0.10000000149011612,0.0,0.019999999552965164,0.03383784722219443,-0.10000000149011612,0.10000000149011612,0.019999999552965164,0.09457801102726386,False,105
1,107,PUSH,-0.041,-0.024,-0.296,0.0,-0.141,-0.032,0.074,-0.029,-0.006,-0.112,-0.132,0.011,0.02,target_3,3,-0.1,0.1,0.02,0.0695,0.0947,-0.0947,False,-0.04,0.26,-0.02,-2.53,0.02,2.79,0.7,-0.02,0.28,0.01,-0.01,0.02,0.24,-0.03,0.0,-1.571,-0.01,0.0,-0.0,0.0,0.15000000596046448,0.0,0.019999999552965164,0.2822144634169234,0.15000000596046448,0.10000000149011612,0.019999999552965164,0.2957110137058521,-0.10000000149011612,0.0,0.019999999552965164,0.03383784722219443,-0.10000000149011612,0.10000000149011612,0.019999999552965164,0.09457801102726386,False,106
1,108,PUSH,-0.04,-0.024,-0.296,0.0,-0.143,-0.033,0.063,-0.029,-0.006,-0.111,-0.132,0.011,0.02,target_3,3,-0.1,0.1,0.02,0.062,0.0947,-0.0947,False,-0.05,0.29,-0.02,-2.53,0.02,2.82,0.7,-0.02,0.29,0.01,-0.0,0.02,0.23,-0.03,0.0,-1.571,-0.01,0.0,-0.0,0.0,0.15000000596046448,0.0,0.019999999552965164,0.2822144634169234,0.15000000596046448,0.10000000149011612,0.019999999552965164,0.2957110137058521,-0.10000000149011612,0.0,0.019999999552965164,0.03383784722219443,-0.10000000149011612,0.10000000149011612,0.019999999552965164,0.09457801102726386,False,107
1,109,PUSH,-0.039,-0.024,-0.296,0.0,-0.145,-0.034,0.051,-0.029,-0.006,-0.11,-0.132,0.011,0.02,target_3,3,-0.1,0.1,0.02,0.0559,0.0947,-0.0947,False,-0.05,0.32,-0.02,-2.53,0.02,2.85,0.7,-0.02,0.29,0.01,0.01,0.02,0.23,-0.03,0.0,-1.571,-0.01,0.0,-0.0,0.0,0.15000000596046448,0.0,0.019999999552965164,0.2822144634169234,0.15000000596046448,0.10000000149011612,0.019999999552965164,0.2957110137058521,-0.10000000149011612,0.0,0.019999999552965164,0.03383784722219443,-0.10000000149011612,0.10000000149011612,0.019999999552965164,0.09457801102726386,False,108
1,110,PUSH,-0.037,-0.025,-0.297,0.0,-0.146,-0.034,0.04,-0.028,-0.006,-0.108,-0.132,0.011,0.02,target_3,3,-0.1,0.1,0.02,0.0517,0.0947,-0.0947,False,-0.05,0.35,-0.02,-2.52,0.02,2.88,0.69,-0.03,0.29,0.01,0.02,0.02,0.23,-0.03,0.0,-1.571,-0.01,-0.0,0.0,0.0,0.15000000596046448,0.0,0.019999999552965164,0.2822144634169234,0.15000000596046448,0.10000000149011612,0.019999999552965164,0.2957110137058521,-0.10000000149011612,0.0,0.019999999552965164,0.03383784722219443,-0.10000000149011612,0.10000000149011612,0.019999999552965164,0.09457801102726386,False,109
1,111,PUSH,-0.034,-0.026,-0.297,0.0,-0.148,-0.035,0.029,-0.026,-0.006,-0.106,-0.132,0.011,0.02,target_3,3,-0.1,0.1,0.02,0.0497,0.0947,-0.0947,False,-0.06,0.39,-0.02,-2.52,0.02,2.91,0.69,-0.03,0.3,0.02,0.03,0.01,0.22,-0.03,0.0,-1.571,-0.01,-0.0,0.0,0.0,0.15000000596046448,0.0,0.019999999552965164,0.2822144634169234,0.15000000596046448,0.10000000149011612,0.019999999552965164,0.2957110137058521,-0.10000000149011612,0.0,0.019999999552965164,0.03383784722219443,-0.10000000149011612,0.10000000149011612,0.019999999552965164,0.09457801102726386,False,110
1,112,PUSH,-0.027,-0.028,-0.297,0.0,-0.149,-0.036,0.017,-0.022,-0.007,-0.104,-0.132,0.011,0.02,target_3,3,-0.1,0.1,0.02,0.0504,0.0947,-0.0947,False,-0.06,0.42,-0.01,-2.51,0.03,2.93,0.69,-0.03,0.3,0.02,0.05,0.01,0.21,-0.03,0.0,-1.571,-0.01,0.0,-0.0,0.0,0.15000000596046448,0.0,0.019999999552965164,0.2822144634169234,0.15000000596046448,0.10000000149011612,0.019999999552965164,0.2957110137058521,-0.10000000149011612,0.0,0.019999999552965164,0.03383784722219443,-0.10000000149011612,0.10000000149011612,0.019999999552965164,0.09457801102726386,False,111
1,113,PUSH,0.102,0.282,0.005,0.0,-0.145,-0.026,0.018,0.037,0.136,0.006,-0.129,0.02,0.02,target_3,3,-0.1,0.1,0.02,0.0488,0.085,-0.085,False,-0.04,0.42,-0.01,-2.5,0.03,2.93,0.71,0.28,0.02,0.02,0.08,0.01,-0.06,0.19,0.0,-1.571,-0.003,0.074,0.275,-0.037,0.15000000596046448,0.0,0.019999999552965164,0.2797159332714874,0.15000000596046448,0.10000000149011612,0.019999999552965164,0.29024300777858164,-0.10000000149011612,0.0,0.019999999552965164,0.03522782868093445,-0.10000000149011612,0.10000000149011612,0.019999999552965164,0.08509406649110059,False,112
